Player 1,Player 2,Score 1,Score 2
Friedman,GrofmanStrategy,450,450
Friedman,Grudger,450,450
Friedman,HarringtonStrategy,450,450
Friedman,JossStrategy,157,157
Friedman,Malthrin,450,450
Friedman,MaxMax,149,154
Friedman,MiniMax,149,154
Friedman,NameWithheld,173,148
Friedman,RandomStrategy,409,89
Friedman,TitForTat,450,450
GraaskampStrategy,GrofmanStrategy,446,446
GraaskampStrategy,Grudger,246,291
GraaskampStrategy,HarringtonStrategy,246,291
GraaskampStrategy,JossStrategy,173,178
GraaskampStrategy,Malthrin,246,291
GraaskampStrategy,MaxMax,149,154
GraaskampStrategy,MiniMax,149,154
GraaskampStrategy,NameWithheld,157,162
GraaskampStrategy,RandomStrategy,385,160
GraaskampStrategy,TitForTat,447,447
GrofmanStrategy,Grudger,450,450
GrofmanStrategy,HarringtonStrategy,450,450
GrofmanStrategy,JossStrategy,341,446
GrofmanStrategy,Malthrin,450,450
GrofmanStrategy,MaxMax,64,494
GrofmanStrategy,MiniMax,59,514
GrofmanStrategy,NameWithheld,81,501
GrofmanStrategy,RandomStrategy,325,380
GrofmanStrategy,TitForTat,450,450
Grudger,HarringtonStrategy,157,152
Grudger,JossStrategy,193,193
Grudger,Malthrin,450,450
Grudger,MaxMax,149,154
Grudger,MiniMax,149,154
Grudger,NameWithheld,157,152
Grudger,RandomStrategy,431,86
Grudger,TitForTat,450,450
HarringtonStrategy,JossStrategy,157,152
HarringtonStrategy,Malthrin,450,450
HarringtonStrategy,MaxMax,150,150
HarringtonStrategy,MiniMax,147,162
HarringtonStrategy,NameWithheld,157,152
HarringtonStrategy,RandomStrategy,418,93
HarringtonStrategy,TitForTat,450,450
JossStrategy,Malthrin,173,173
JossStrategy,MaxMax,149,154
JossStrategy,MiniMax,149,154
JossStrategy,NameWithheld,161,166
JossStrategy,RandomStrategy,330,305
JossStrategy,TitForTat,190,185
Malthrin,MaxMax,149,154
Malthrin,MiniMax,149,154
Malthrin,NameWithheld,157,152
Malthrin,RandomStrategy,453,78
Malthrin,TitForTat,450,450
MaxMax,MiniMax,150,150
MaxMax,NameWithheld,158,148
MaxMax,RandomStrategy,430,80
MaxMax,TitForTat,154,149
MiniMax,NameWithheld,166,146
MiniMax,RandomStrategy,442,77
MiniMax,TitForTat,154,149
NameWithheld,RandomStrategy,449,84
NameWithheld,TitForTat,157,152
RandomStrategy,TitForTat,318,313
,,,
final score,GrofmanStrategy,5773,
final score,TitForTat,5739,
final score,TidemanAndChieruzzi,5611,
final score,AlwaysCoop,5520,
final score,Malthrin,5496,
final score,Friedman,5460,
final score,Davis,5443,
final score,HarringtonStrategy,5430,
final score,Grudger,5175,
final score,GraaskampStrategy,4618,
final score,DefectTitForTat,4060,
final score,Feld,3989,
final score,MiniMax,3910,
final score,AlwaysDefect,3898,
final score,NameWithheld,3898,
final score,MaxMax,3858,
final score,JossStrategy,3641,
final score,RandomStrategy,3324,
