Player 1,Player 2,Score 1,Score 2
DefectTitForTat,Feld,1092,1092
DefectTitForTat,Friedman,1008,1008
DefectTitForTat,GraaskampStrategy,1089,1089
DefectTitForTat,GrofmanStrategy,3007,3002
DefectTitForTat,Grudger,1008,1008
DefectTitForTat,HarringtonStrategy,1008,1008
DefectTitForTat,JossStrategy,1044,1044
DefectTitForTat,Malthrin,1008,1008
DefectTitForTat,MaxMax,1005,1005
DefectTitForTat,MiniMax,1005,1005
DefectTitForTat,NameWithheld,1011,1011
DefectTitForTat,RandomStrategy,2224,2224
DefectTitForTat,TitForTat,2515,2510
Feld,Friedman,1047,1042
Feld,GraaskampStrategy,1088,1083
Feld,GrofmanStrategy,2880,1570
Feld,Grudger,1093,1088
Feld,HarringtonStrategy,1042,1042
Feld,JossStrategy,1026,1031
Feld,Malthrin,1054,1054
Feld,MaxMax,1004,1009
Feld,MiniMax,1004,1009
Feld,NameWithheld,1009,1014
Feld,RandomStrategy,2559,1529
Feld,TitForTat,1136,1131
Friedman,GraaskampStrategy,1146,1101
Friedman,GrofmanStrategy,3015,3015
Friedman,Grudger,3015,3015
Friedman,HarringtonStrategy,3015,3015
Friedman,JossStrategy,1034,1034
Friedman,Malthrin,3015,3015
Friedman,MaxMax,1004,1009
Friedman,MiniMax,1004,1009
Friedman,NameWithheld,1012,1007
Friedman,RandomStrategy,3004,509
Friedman,TitForTat,3015,3015
GraaskampStrategy,GrofmanStrategy,3017,3012
GraaskampStrategy,Grudger,1101,1146
GraaskampStrategy,HarringtonStrategy,1101,1146
GraaskampStrategy,JossStrategy,1040,1045
GraaskampStrategy,Malthrin,1101,1146
GraaskampStrategy,MaxMax,1004,1009
GraaskampStrategy,MiniMax,1004,1009
GraaskampStrategy,NameWithheld,1007,1012
GraaskampStrategy,RandomStrategy,2893,618
GraaskampStrategy,TitForTat,3012,3012
GrofmanStrategy,Grudger,3015,3015
GrofmanStrategy,HarringtonStrategy,3010,3015
GrofmanStrategy,JossStrategy,2420,2800
GrofmanStrategy,Malthrin,3015,3015
GrofmanStrategy,MaxMax,420,3345
GrofmanStrategy,MiniMax,415,3365
GrofmanStrategy,NameWithheld,436,3331
GrofmanStrategy,RandomStrategy,2089,2744
GrofmanStrategy,TitForTat,3015,3015
Grudger,HarringtonStrategy,1016,1006
Grudger,JossStrategy,1014,1019
Grudger,Malthrin,3015,3015
Grudger,MaxMax,1004,1009
Grudger,MiniMax,1004,1009
Grudger,NameWithheld,1014,1009
Grudger,RandomStrategy,2940,525
Grudger,TitForTat,3015,3015
HarringtonStrategy,JossStrategy,1018,1018
HarringtonStrategy,Malthrin,1008,1008
HarringtonStrategy,MaxMax,1005,1005
HarringtonStrategy,MiniMax,1005,1005
HarringtonStrategy,NameWithheld,1017,1012
HarringtonStrategy,RandomStrategy,3015,515
HarringtonStrategy,TitForTat,3014,3014
JossStrategy,Malthrin,1062,1062
JossStrategy,MaxMax,1004,1009
JossStrategy,MiniMax,1004,1009
JossStrategy,NameWithheld,1007,1012
JossStrategy,RandomStrategy,2275,2010
JossStrategy,TitForTat,1068,1063
Malthrin,MaxMax,1004,1009
Malthrin,MiniMax,1004,1009
Malthrin,NameWithheld,1016,1006
Malthrin,RandomStrategy,2970,520
Malthrin,TitForTat,3015,3015
MaxMax,MiniMax,1005,1005
MaxMax,NameWithheld,1033,998
MaxMax,RandomStrategy,3021,501
MaxMax,TitForTat,1009,1004
MiniMax,NameWithheld,1029,999
MiniMax,RandomStrategy,3065,490
MiniMax,TitForTat,1009,1004
NameWithheld,RandomStrategy,2947,532
NameWithheld,TitForTat,1022,1017
RandomStrategy,TitForTat,2289,2284
,,,
final score,TitForTat,38143,
final score,GrofmanStrategy,37894,
final score,AlwaysCoop,35991,
final score,Friedman,35373,
final score,TidemanAndChieruzzi,35145,
final score,Malthrin,33376,
final score,Davis,33343,
final score,Grudger,33338,
final score,GraaskampStrategy,27671,
final score,HarringtonStrategy,27376,
final score,MiniMax,25625,
final score,MaxMax,25565,
final score,AlwaysDefect,25505,
final score,NameWithheld,25430,
final score,Feld,24083,
final score,DefectTitForTat,24082,
final score,JossStrategy,22708,
final score,RandomStrategy,21040,
